no	file_name	memos			GPS
1	2019-09-11_10-39-10_000.jpg	:m 食べた物			N-35-35-9.22 E-139-34-44.77
2	2019-09-11_13-47-51_000.jpg				N-35-35-41.06 E-139-35-25.47
3	2019-09-11_13-48-12_000.jpg				N-35-35-28.44 E-139-34-49.27
4	2019-09-11_13-48-19_000.jpg				N-35-35-28.55 E-139-34-49.22
5	2019-09-11_13-50-35_000.jpg				N-35-35-28.68 E-139-34-49.22
6	2019-09-11_13-51-28_000.jpg				N-35-35-28.6 E-139-34-49.65
7	2019-09-11_13-51-53_000.jpg				N-35-35-28.61 E-139-34-49.27
8	2019-09-11_13-54-01_000.jpg				N-35-35-28.77 E-139-34-49.38
9	2019-09-11_17-16-15_000.jpg	:m X-X*X RES / 245 / 『古典場から量子場への道』　高橋康 / p.XX			N-35-35-28.99 E-139-34-49.16
10	2019-09-11_18-08-25_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-24.04 E-139-34-49.0
11	2019-09-11_20-22-02_000.jpg	:m 食べた物			N-35-35-23.59 E-139-34-49.0
12	2019-09-11_22-36-02_000.png	UNKNOWN
13	2019-09-11_22-37-09_000.png	
14	2019-09-12_04-17-52_000.jpg				N-35-35-29.08 E-139-34-49.05
15	2019-09-12_05-07-38_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-18.99 E-139-34-58.83
16	2019-09-12_05-36-45_000.jpg				N-35-35-28.24 E-139-34-49.6
17	2019-09-12_05-44-08_000.jpg				N-35-35-16.67 E-139-34-49.6
18	2019-09-12_05-44-11_000.jpg				N-35-35-16.67 E-139-34-49.6
19	2019-09-12_05-44-15_000.jpg				N-35-35-16.37 E-139-34-49.82
20	2019-09-12_05-44-18_000.jpg				N-35-35-16.37 E-139-34-49.82
21	2019-09-12_05-44-20_000.jpg				N-35-35-16.09 E-139-34-49.82
22	2019-09-12_05-44-24_000.jpg				N-35-35-16.02 E-139-34-49.87
23	2019-09-12_05-44-30_000.jpg				N-35-35-15.87 E-139-34-49.82
24	2019-09-12_05-44-34_000.jpg				N-35-35-15.8 E-139-34-49.71
25	2019-09-12_05-44-38_000.jpg				N-35-35-15.8 E-139-34-49.71
26	2019-09-12_07-05-53_000.jpg	
27	2019-09-12_07-05-53_001.jpg	
28	2019-09-12_07-05-58_000.jpg	
29	2019-09-12_07-06-02_000.jpg	
30	2019-09-12_07-06-21_000.jpg	
31	2019-09-12_07-42-15_000.jpg				N-35-39-28.01 E-139-43-26.78
32	2019-09-12_07-42-31_000.jpg				N-35-39-26.62 E-139-43-23.49
33	2019-09-12_17-41-03_000.jpg				N-35-39-26.47 E-139-43-25.9
34	2019-09-12_17-41-07_000.jpg				N-35-39-24.26 E-139-43-24.2
35	2019-09-12_17-41-15_000.jpg				N-35-39-24.12 E-139-43-24.09
36	2019-09-12_17-41-32_000.jpg				N-35-39-24.93 E-139-43-24.53
37	2019-09-12_20-58-41_000.jpg	:m 食べた物			N-35-35-8.55 E-139-34-43.89
38	2019-09-13_00-09-44_000.jpg				N-35-35-28.49 E-139-34-49.11
39	2019-09-13_09-16-31_000.jpg				N-35-35-28.5 E-139-34-49.76
40	2019-09-13_10-10-38_000.jpg				N-35-35-28.83 E-139-34-49.49
41	2019-09-13_10-10-59_000.jpg				N-35-35-28.59 E-139-34-49.49
42	2019-09-13_10-11-07_000.jpg				N-35-35-28.78 E-139-34-49.6
43	2019-09-13_10-11-15_000.jpg				N-35-35-28.74 E-139-34-49.6
44	2019-09-13_10-11-24_000.jpg				N-35-35-28.49 E-139-34-49.43
45	2019-09-13_10-20-01_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.16 E-139-34-49.49
