no	file_name	memos			GPS
1	2019-06-25_09-45-48_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.56 E-139-34-49.98
2	2019-06-25_10-43-36_000.jpg	:m 食べた物			N-35-35-28.49 E-139-34-49.71
3	2019-06-25_20-44-38_000.jpg	:m 食べた物			N-35-35-28.45 E-139-34-49.43
4	2019-06-26_05-11-19_000.jpg				N-35-35-28.48 E-139-34-49.65
5	2019-06-26_09-10-59_000.jpg				N-35-35-28.5 E-139-34-49.76
6	2019-06-26_09-52-17_000.jpg	:m XXX			N-35-35-28.49 E-139-34-49.65
7	2019-06-26_09-52-41_000.jpg	:m XXX			N-35-35-29.07 E-139-34-49.38
8	2019-06-26_09-53-15_000.jpg	:m RES 1-3*3 / free# JVEMV6 44#5.1_2X / 44. currency / 5. ea tools / 1. first / memo			N-35-35-28.66 E-139-34-49.49
9	2019-06-26_09-54-00_000.jpg	:m 1-X*X RES / free# VX7GLZ 28#3CVF XX / 28. physics / 3CVF spinors / XXX			N-35-35-28.64 E-139-34-49.49
10	2019-06-26_09-54-24_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX			N-35-35-28.64 E-139-34-49.49
