no	file_name	memos			GPS
1	2019-06-26_11-21-22_000.jpg	:m 食べた物			N-35-35-28.5 E-139-34-49.82
2	2019-06-26_13-42-54_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.5 E-139-34-49.6
3	2019-06-26_16-11-09_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX s.6:XXX s.7:XXX			N-35-35-28.49 E-139-34-49.6
4	2019-06-26_16-11-38_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX s.6:XXX s.7:XXX			N-35-35-28.7 E-139-34-49.54
5	2019-06-26_18-57-01_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.52 E-139-34-49.27
6	2019-06-26_18-57-18_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.63 E-139-34-49.38
7	2019-06-26_18-57-51_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.48 E-139-34-49.43
8	2019-06-26_18-58-11_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.5 E-139-34-49.49
9	2019-06-26_20-32-23_000.jpg	:m 食べた物			N-35-35-28.48 E-139-34-49.82
10	2019-06-27_10-00-54_000.jpg				N-35-35-28.26 E-139-34-49.71
11	2019-06-27_10-46-45_000.jpg	:m XXX			N-35-35-28.53 E-139-34-49.54
12	2019-06-27_10-47-07_000.jpg	:m XXX			N-35-35-29.12 E-139-34-49.43
13	2019-06-27_10-47-42_000.jpg	:m 1-X*X RES / free# VX7GLZ 28#3CVF XX / 28. physics / 3CVF spinors / XXX			N-35-35-28.89 E-139-34-49.32
