no	file_name	memos			GPS
1	2019-09-29_08-14-36_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.4 E-139-34-50.09
2	2019-09-29_10-29-41_000.jpg	:m 食べた物			N-35-35-28.41 E-139-34-50.04
3	2019-09-29_14-16-28_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.89 E-139-34-49.54
4	2019-09-29_14-33-37_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.23 E-139-34-49.76
5	2019-09-29_17-52-28_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.45 E-139-34-49.43
6	2019-09-29_18-38-50_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.42 E-139-34-49.65
7	2019-09-29_20-19-34_000.jpg	:m 食べた物			N-35-35-28.31 E-139-34-49.71
8	2019-09-30_01-48-21_000.jpg				N-35-35-28.38 E-139-34-50.04
9	2019-09-30_07-21-08_000.jpg				N-35-35-28.34 E-139-34-49.22
10	2019-09-30_08-31-57_000.jpg	:m XXX			N-35-35-28.93 E-139-34-49.43
