no	file_name	memos			GPS
1	2019-07-27_11-17-11_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-23.96 E-139-34-49.11
2	2019-07-27_12-19-41_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX s.6:XXX s.7:XXX			N-35-35-29.34 E-139-34-48.94
3	2019-07-27_12-59-44_000.jpg				N-35-35-24.3 E-139-34-49.05
4	2019-07-27_12-59-48_000.jpg				N-35-35-28.44 E-139-34-50.42
5	2019-07-27_15-32-28_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.4 E-139-34-49.32
6	2019-07-27_17-54-41_000.jpg	:m XXX			N-35-35-28.56 E-139-34-49.32
7	2019-07-27_17-54-55_000.jpg	:m XXX			N-35-35-28.63 E-139-34-49.38
8	2019-07-27_17-55-27_000.jpg	:m XXX			N-35-35-28.45 E-139-34-49.54
9	2019-07-27_17-55-39_000.jpg	:m XXX			N-35-35-28.42 E-139-34-49.49
10	2019-07-27_17-55-52_000.jpg	:m XXX			N-35-35-28.45 E-139-34-49.43
11	2019-07-27_20-39-07_000.jpg	:m 食べた物			N-35-35-24.71 E-139-34-49.16
12	2019-07-27_22-44-21_000.png	
13	2019-07-28_04-17-46_000.jpg				N-35-35-28.74 E-139-34-50.42
14	2019-07-28_04-40-14_000.jpg				N-35-35-28.57 E-139-34-49.27
15	2019-07-28_04-40-17_000.jpg				N-35-35-28.57 E-139-34-49.27
16	2019-07-28_05-19-09_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-21.12 E-139-34-48.39
17	2019-07-28_05-40-52_000.jpg				N-35-35-28.45 E-139-34-50.09
18	2019-07-28_06-40-03_000.jpg				N-35-30-31.92 E-139-26-46.09
19	2019-07-28_06-40-13_000.jpg				N-35-30-27.84 E-139-26-38.79
20	2019-07-28_17-18-37_000.jpg				N-35-23-8.22 E-139-4-19.11
21	2019-07-28_17-18-40_000.jpg				N-35-23-8.22 E-139-4-19.11
22	2019-07-29_18-23-31_000.jpg				N-35-35-28.49 E-139-34-49.65
23	2019-07-29_21-11-40_000.jpg	:m 食べた物			N-35-35-24.23 E-139-34-49.05
24	2019-07-30_00-37-33_000.png	
25	2019-07-30_09-45-45_000.jpg				N-35-35-26.42 E-139-34-49.27
26	2019-07-30_09-46-20_000.jpg	:m XXX			N-35-35-28.02 E-139-34-48.28
