no	file_name	memos			GPS
1	2019-10-22_07-46-25_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.3 E-139-34-49.82
2	2019-10-22_10-38-45_000.jpg	:m 食べた物			N-35-35-28.29 E-139-34-49.71
3	2019-10-22_11-52-42_000.jpg	:m XXX			N-35-35-28.5 E-139-34-49.98
4	2019-10-22_12-26-39_000.jpg	:m XXX			N-35-35-28.92 E-139-34-49.65
5	2019-10-22_15-43-12_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.74 E-139-34-49.11
6	2019-10-22_15-43-48_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.48 E-139-34-49.11
7	2019-10-22_15-44-12_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.6 E-139-34-49.22
8	2019-10-22_15-44-43_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.6 E-139-34-49.22
9	2019-10-22_15-45-28_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.61 E-139-34-49.65
10	2019-10-22_15-45-54_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.68 E-139-34-49.6
11	2019-10-22_15-46-34_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.68 E-139-34-49.6
12	2019-10-22_18-33-16_000.jpg	:m XXX			N-35-35-28.41 E-139-34-49.93
13	2019-10-22_20-34-10_000.jpg				N-35-35-28.52 E-139-34-49.43
14	2019-10-23_00-24-38_000.jpg				N-35-35-28.85 E-139-34-49.32
15	2019-10-23_00-24-41_000.jpg				N-35-35-29.01 E-139-34-49.43
16	2019-10-23_00-24-44_000.jpg				N-35-35-28.97 E-139-34-49.49
17	2019-10-23_00-24-49_000.jpg	:m 食べた物　間食 / 砂糖菓子			N-35-35-28.93 E-139-34-49.43
18	2019-10-23_00-24-55_000.jpg				N-35-35-28.9 E-139-34-49.54
19	2019-10-23_00-25-00_000.jpg				N-35-35-28.81 E-139-34-49.6
20	2019-10-23_00-25-07_000.jpg				N-35-35-28.77 E-139-34-49.65
21	2019-10-23_00-25-11_000.jpg				N-35-35-28.85 E-139-34-49.65
22	2019-10-23_00-25-18_000.jpg				N-35-35-28.85 E-139-34-49.65
23	2019-10-23_00-25-25_000.jpg				N-35-35-28.7 E-139-34-49.49
24	2019-10-23_05-39-05_000.jpg				N-35-35-28.83 E-139-34-49.27
25	2019-10-23_06-57-57_000.jpg	:m XXX			N-35-35-28.33 E-139-34-49.65
