no	file_name	memos			GPS
1	2019-06-24_13-10-51_000.jpg	:m 食べた物			N-35-35-28.46 E-139-34-49.49
2	2019-06-24_18-20-24_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX s.6:XXX s.7:XXX			N-35-35-28.6 E-139-34-49.6
3	2019-06-24_18-33-45_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.4 E-139-34-49.49
4	2019-06-24_18-33-58_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.38 E-139-34-49.49
5	2019-06-24_18-34-29_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.5 E-139-34-49.27
6	2019-06-24_18-34-39_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.63 E-139-34-49.32
7	2019-06-24_20-40-28_000.jpg	:m 食べた物			N-35-35-28.52 E-139-34-49.87
8	2019-06-25_01-25-53_000.jpg				N-35-35-28.44 E-139-34-49.54
9	2019-06-25_01-29-11_000.png	
10	2019-06-25_07-13-48_000.jpg				N-35-35-28.5 E-139-34-49.82
11	2019-06-25_07-45-51_000.jpg	:m XXX			N-35-35-28.68 E-139-34-49.76
12	2019-06-25_07-46-21_000.jpg	:m RES 1-3*3 / free# JVEMV6 44#5.1_2X / 44. currency / 5. ea tools / 1. first / memo			N-35-35-28.82 E-139-34-49.43
13	2019-06-25_07-46-46_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.38
14	2019-06-25_07-46-57_000.jpg	:m XXX			N-35-35-28.68 E-139-34-49.38
15	2019-06-25_07-47-08_000.jpg	:m XXX			N-35-35-28.64 E-139-34-49.49
16	2019-06-25_07-47-22_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.54
17	2019-06-25_07-47-31_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.54
