no	file_name	memos			GPS
1	2019-10-27_08-25-51_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.44 E-139-34-49.71
2	2019-10-27_10-28-15_000.jpg	:m 食べた物			N-35-35-28.4 E-139-34-49.87
3	2019-10-27_15-43-56_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-29.62 E-139-34-50.04
4	2019-10-27_15-44-21_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.86 E-139-34-49.54
5	2019-10-27_15-44-40_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.63 E-139-34-49.49
6	2019-10-27_15-45-03_000.jpg	:m music / log / gt / || s.1:XXX || s.2:XXX || s.3:XXX || s.4:XXX || s.5:XXX || s.6:XXX || s.7:XXX			N-35-35-28.7 E-139-34-49.43
7	2019-10-27_17-40-24_000.jpg	:m XXX			N-35-35-28.4 E-139-34-49.54
8	2019-10-27_20-47-51_000.jpg	:m 食べた物			N-35-35-28.3 E-139-34-49.54
9	2019-10-28_01-21-41_000.png	
10	2019-10-28_01-22-01_000.jpg				N-35-35-28.35 E-139-34-49.93
11	2019-10-28_06-05-03_000.jpg				N-35-35-28.46 E-139-34-50.04
12	2019-10-28_07-48-57_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.44 E-139-34-49.71
