no	file_name	memos			GPS
1	2019-07-02_07-24-40_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.37 E-139-34-49.49
2	2019-07-02_08-51-44_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.37 E-139-34-49.49
3	2019-07-02_11-17-51_000.jpg	:m 食べた物			N-35-35-28.37 E-139-34-49.49
4	2019-07-02_20-44-44_000.jpg	:m 食べた物			N-35-35-28.34 E-139-34-49.54
5	2019-07-03_01-23-20_000.jpg				N-35-35-28.31 E-139-34-49.54
6	2019-07-03_07-28-03_000.jpg				N-35-35-28.48 E-139-34-49.38
7	2019-07-03_08-02-18_000.jpg	:m XXX			N-35-35-28.5 E-139-34-49.43
8	2019-07-03_08-02-35_000.jpg	:m XXX			N-35-35-28.55 E-139-34-49.49
9	2019-07-03_08-02-52_000.jpg	:m XXX			N-35-35-28.77 E-139-34-49.49
10	2019-07-03_08-03-53_000.jpg	:m 1-X*X RES / free# VX7GLZ 28#3CVF XX / 28. physics / 3CVF spinors / XXX			N-35-35-28.89 E-139-34-49.49
11	2019-07-03_08-04-21_000.jpg	:m XXX			N-35-35-28.89 E-139-34-49.49
12	2019-07-03_08-04-40_000.jpg	:m 1-X*X RES / free# VX7GLZ 28#3CVF XX / 28. physics / 3CVF spinors / XXX			N-35-35-28.83 E-139-34-49.43
13	2019-07-03_08-05-03_000.jpg	:m 1-X*X RES / free# VX7GLZ 28#3CVF XX / 28. physics / 3CVF spinors / XXX			N-35-35-28.85 E-139-34-49.43
14	2019-07-03_08-05-31_000.jpg	:m XXX			N-35-35-28.78 E-139-34-49.43
15	2019-07-03_08-05-54_000.jpg	:m XXX			N-35-35-28.78 E-139-34-49.43
16	2019-07-03_08-06-03_000.jpg	:m XXX			N-35-35-28.78 E-139-34-49.43
