no	file_name	memos			GPS
1	2019-08-12_10-38-00_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-55.65 E-139-35-7.29
2	2019-08-12_11-43-19_000.jpg	:m 食べた物			N-35-35-22.92 E-139-34-48.56
3	2019-08-12_15-03-54_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.77 E-139-34-49.32
4	2019-08-12_16-04-56_000.jpg	
5	2019-08-12_16-13-40_000.jpg	:m 食べた物　間食 / 砂糖菓子			N-35-35-23.73 E-139-34-49.11
6	2019-08-12_16-19-39_000.jpg				N-35-35-28.42 E-139-34-48.17
7	2019-08-12_16-26-16_000.jpg				N-35-35-26.42 E-139-34-50.53
8	2019-08-12_17-57-49_000.jpg				N-35-35-28.81 E-139-34-50.09
9	2019-08-12_18-34-28_000.jpg	:m X-X*X RES / 245 / 『古典場から量子場への道』　高橋康 / p.XX			N-35-35-28.85 E-139-34-49.49
10	2019-08-12_20-40-20_000.jpg	:m 食べた物			N-35-35-25.07 E-139-34-49.6
11	2019-08-13_00-07-34_000.png	
12	2019-08-13_07-34-44_000.jpg				N-35-35-59.1 E-139-35-2.45
